agency_name,route_long_name,route_short_name,origin_stop,origin_lat,origin_lon,destiny_stop,destiny_lat,destiny_lon,time_of_journey
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Eje 2 Nte. Canal del Norte,19.449826,-99.115754,Eje 2 Ote. H Congreso de la Unión y Estaño,19.451876,-99.115265,00:00:52
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Eje 3 Nte.,19.463574,-99.11221,Eje 2 Ote. H Congreso de la Unión y Ote 107 (propuesta),19.46549,-99.111487,00:00:50
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Eje 3 Sur Morelos,19.408873,-99.121556,Eje 2 Ote. H Congreso de la Unión y Magdalena Mixhuca,19.411098,-99.121556,00:00:55
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Emiliano Zapata,19.431903,-99.118828,Eje 2 Ote. H Congreso de la Unión y Héroe de Nacozari,19.435636,-99.11864,00:01:33
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Estaño,19.451876,-99.115265,Eje 2 Ote. H Congreso de la Unión y Platino,19.453604,-99.114823,00:00:44
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Guillermo Prieto,19.406769,-99.121476,Eje 2 Ote. H Congreso de la Unión y Eje 3 Sur Morelos,19.408873,-99.121556,00:00:52
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Héroe de Nacozari,19.435636,-99.11864,Eje 2 Ote. H Congreso de la Unión y Eje 1 Nte. Abañiles,19.437841,-99.118346,00:00:55
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Lorenzo Boturini,19.418718,-99.120782,Eje 2 Ote. H Congreso de la Unión y Eje 1 Sur Fray Servando Teresa de Mier,19.42141,-99.120373,00:01:07
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Lorenzo Boturini,19.416674,-99.121017,Eje 2 Ote. H Congreso de la Unión y Lorenzo Boturini,19.418718,-99.120782,00:00:51
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Magdalena Mixhuca,19.411098,-99.121556,Eje 2 Ote. H Congreso de la Unión y Av. del  Taller,19.413543,-99.121454,00:01:01
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Metro Candelaria,19.428252,-99.119235,Eje 2 Ote. H Congreso de la Unión y Emiliano Zapata,19.431903,-99.118828,00:01:31
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Metro Morelos,19.439793,-99.117967,Eje 2 Ote. H Congreso de la Unión y Av. Circunvalación,19.443517,-99.117311,00:01:33
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Oriente 91,19.46098,-99.113037,Eje 2 Ote. H Congreso de la Unión y Eje 3 Nte.,19.463574,-99.11221,00:01:07
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Ote 107 (propuesta),19.46549,-99.111487,Eje 2 Ote. H Congreso de la Unión y Av. Henry Ford,19.467218,-99.110725,00:00:46
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Ote 84 (Metro Consulado),19.458575,-99.113617,Eje 2 Ote. H Congreso de la Unión y Oriente 91,19.46098,-99.113037,00:01:01
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Peluqueros,19.446192,-99.116666,Eje 2 Ote. H Congreso de la Unión y Talabarteros,19.448624,-99.11609,00:01:02
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Platino,19.453604,-99.114823,Eje 2 Ote. H Congreso de la Unión y Ote 84 (Metro Consulado),19.458575,-99.113617,00:02:07
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Stand de Tiro,19.423922,-99.120051,Eje 2 Ote. H Congreso de la Unión y Cecilio Róbelo,19.425922,-99.119701,00:00:50
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Talabarteros,19.448624,-99.11609,Eje 2 Ote. H Congreso de la Unión y Eje 2 Nte. Canal del Norte,19.449826,-99.115754,00:00:30
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 2 Ote. H Congreso de la Unión y Victoria Ote.,19.468997,-99.109908,Eje 4 Norte Av. Talismán - Eje 2 Oriente Honorable Congreso de la Unión,19.4735,-99.10795,00:02:08
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 3 Ote. Ing Eduardo Molina y Calle Platino,19.452153,-99.109268,Platino y Maravillas,19.452802,-99.111507,00:00:57
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 3 Ote. Ing Eduardo Molina y Henry Ford,19.465052,-99.104074,Eje 3 Ote. Ing Eduardo Molina y Oriente 103,19.462683,-99.105073,00:01:03
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 3 Ote. Ing Eduardo Molina y Oriente 103,19.462683,-99.105073,Eje 3 Ote. Ing Eduardo Molina y Oriente 95,19.460604,-99.105958,00:00:55
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 3 Ote. Ing Eduardo Molina y Oriente 83,19.454322,-99.10844,Eje 3 Ote. Ing Eduardo Molina y Calle Platino,19.452153,-99.109268,00:00:58
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 3 Ote. Ing Eduardo Molina y Oriente 87,19.457549,-99.107137,Eje 3 Ote. Ing Eduardo Molina y Oriente 83,19.454322,-99.10844,00:01:26
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 3 Ote. Ing Eduardo Molina y Oriente 95,19.460604,-99.105958,Eje 3 Ote. Ing Eduardo Molina y Oriente 87,19.457549,-99.107137,00:01:21
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. 510 - Av. 503,19.46671,-99.09387,Eje 4 Norte Av. 510 - Puerto de Palos,19.46593,-99.09176,00:00:53
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. 510 - Av. 519,19.46563,-99.08926,Eje 4 Norte Av. 510 - CECyT No. 01,19.46612,-99.09132,00:00:50
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. 510 - Av. 533,19.46496,-99.08655,Eje 4 Norte Av. 510 - José Loreto Fabela,19.46385,-99.08157,00:02:00
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. 510 - CECyT No. 01,19.46612,-99.09132,Eje 4 Nte. Av. 510 y Av. 503,19.466811,-99.09327,00:00:49
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. 510 - Emiliano Zapata,19.46517,-99.08574,Eje 4 Norte Av. 510 - Av. 519,19.46563,-99.08926,00:01:23
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. 510 - José Loreto Fabela,19.46385,-99.08157,Loreto Fabela - Simón Bolivar,19.46466,-99.0805,00:00:43
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. 510 - Puerto de Palos,19.46593,-99.09176,Eje 4 Nte. Av Talisman y Av. 519,19.465303,-99.089592,00:00:53
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. Talismán - Eje 2 Oriente Honorable Congreso de la Unión,19.4735,-99.10795,Eje 4 Norte Av. Talismán - Norte 70,19.47217,-99.1053,00:01:10
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. Talismán - Eje 3 Oriente Av. Ing. Eduardo Molina,19.47052,-99.10199,Eje 4 Norte Av. Talismán - Norte 84,19.46915,-99.09933,00:01:11
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. Talismán - Gran Canal,19.46755,-99.09544,Eje 4 Norte Av. Talismán - Norte 84,19.46935,-99.09901,00:01:35
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. Talismán - Norte 70,19.47217,-99.1053,Eje 4 Nte. Av Talisman y Norte 72-B,19.471382,-99.103725,00:00:42
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. Talismán - Norte 84,19.46915,-99.09933,Eje 4 Norte Av. Talismán - Norte 94,19.46757,-99.09623,00:01:23
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. Talismán - Norte 84,19.46935,-99.09901,Norte 84 y Av. Victoria Ote.,19.46612,-99.100445,00:01:28
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Norte Av. Talismán - Norte 94,19.46757,-99.09623,Eje 4 Norte Av. 510 - Av. 503,19.46671,-99.09387,00:00:59
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Nte. Av Talisman y Av. 519,19.465303,-99.089592,Eje 4 Norte Av. 510 - Av. 533,19.46496,-99.08655,00:01:12
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Nte. Av Talisman y Norte 72-B,19.471382,-99.103725,Eje 4 Norte Av. Talismán - Eje 3 Oriente Av. Ing. Eduardo Molina,19.47052,-99.10199,00:00:46
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Nte. Av. 510 y Av. 503,19.466811,-99.09327,Eje 4 Norte Av. Talismán - Gran Canal,19.46755,-99.09544,00:00:54
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Eje 4 Nte. Av. 510 y Cda. de Av. 510,19.464602,-99.083312,Eje 4 Norte Av. 510 - Emiliano Zapata,19.46517,-99.08574,00:00:59
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Estado de Puebla y Estado de Baja California,19.480971,-99.075845,José Loreto Fabela y Av. Francisco Morazán,19.48066,-99.077297,00:00:43
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Estado de Puebla y Estado de Durango,19.480294,-99.073925,Estado de Puebla y Estado de Baja California,19.480971,-99.075845,00:00:48
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Estado de Puebla y Estado de Zacatecas,19.479671,-99.072057,Estado de Puebla y Estado de Durango,19.480294,-99.073925,00:00:46
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Gutiérrez Nájera y Av. del Taller,19.41361,-99.12836,La Viga y Villaurrutia,19.41263,-99.1281,00:00:24
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,José Loreto Fabela y Av. 414,19.470783,-99.079807,Loreto Fabela - Av. 412,19.46796,-99.08036,00:01:11
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,José Loreto Fabela y Av. 414,19.470317,-99.07955,Loreto Fabela - Camino a San Juan,19.47281,-99.07904,00:01:03
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,José Loreto Fabela y Av. Francisco Morazán,19.48066,-99.077297,José Loreto Fabela y Camino de la Liga,19.479115,-99.077892,00:00:40
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,José Loreto Fabela y Cam. de la Liga,19.47891,-99.077593,Loreto Fabela - Francisco Morazán,19.48062,-99.07694,00:00:45
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,José Loreto Fabela y Camino de la Liga,19.479115,-99.077892,José Loreto Fabela y Pto. Mazatlán,19.477807,-99.078382,00:00:34
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,José Loreto Fabela y Pto. Mazatlán,19.477807,-99.078382,Loreto Fabela - Puerto Tampico,19.476,-99.07908,00:00:47
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,La Coruña y Eje 2  Ote. Calz de la Viga,19.40129,-99.125225,Av. Hidalgo y Sabinos,19.401851,-99.123282,00:01:00
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,La Coruña y Sur 77,19.401282,-99.126813,La Coruña y Eje 2  Ote. Calz de la Viga,19.40129,-99.125225,00:00:38
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,La Viga y Fco. Alegre,19.40921,-99.12762,Eje 1 Ote. Calz de la Viga y Av. Andrés Molina Enriquez,19.407351,-99.128773,00:00:53
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,La Viga y Villaurrutia,19.41263,-99.1281,Eje 1 Ote. Calz de la Viga y Cjón.,19.41122,-99.127842,00:00:35
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Av. 412,19.46678,-99.08017,José Loreto Fabela y Av. 414,19.470317,-99.07955,00:01:29
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Av. 412,19.46796,-99.08036,Loreto Fabela - Justo Sierra,19.46442,-99.08092,00:01:29
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Camino a San Juan,19.47366,-99.07926,José Loreto Fabela y Av. 414,19.470783,-99.079807,00:01:12
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Camino a San Juan,19.47281,-99.07904,Loreto Fabela - Puerto Tampico,19.47558,-99.07881,00:01:09
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Francisco Morazán,19.48062,-99.07694,Av. de los Pinos y Av. Francisco Morazán,19.475298,-99.07055,00:03:34
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Justo Sierra,19.46442,-99.08092,Eje 4 Nte. Av. 510 y Cda. de Av. 510,19.464602,-99.083312,00:01:03
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Puerto Mazatlán,19.47767,-99.07805,José Loreto Fabela y Cam. de la Liga,19.47891,-99.077593,00:00:32
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Puerto Tampico,19.476,-99.07908,Loreto Fabela - Camino a San Juan,19.47366,-99.07926,00:00:58
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Puerto Tampico,19.47558,-99.07881,Loreto Fabela - Puerto Mazatlán,19.47767,-99.07805,00:00:55
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Loreto Fabela - Simón Bolivar,19.46466,-99.0805,Loreto Fabela - Av. 412,19.46678,-99.08017,00:00:53
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Norte 84 y Av. Victoria Ote.,19.46612,-99.100445,Av. Victoria Ote. y Eje 3 Ote. Ing.  Eduardo Molina,19.466797,-99.102608,00:00:57
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Platino y Eje 2 Ote. H. Congreso de la Unión,19.453767,-99.114671,Platino y Zacahuapan,19.45438,-99.116786,00:00:52
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Platino y Maravillas,19.452802,-99.111507,Platino y Eje 2 Ote. H. Congreso de la Unión,19.453767,-99.114671,00:01:18
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Platino y Sta. Rosa,19.455047,-99.118902,C. Platino y Rayas,19.455846,-99.121504,00:01:04
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Platino y Zacahuapan,19.45438,-99.116786,Platino y Sta. Rosa,19.455047,-99.118902,00:00:52
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Sierra Madre Oriental y Villa Quetzalcoatl,19.476123,-99.063489,Av. Morelia y C. Campeche,19.47635,-99.061412,00:00:52
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Sierra Madre Oriental y Volcán Iztaccíhuatl,19.476349,-99.063375,Volcán Popocatépetl y Cofre de Perote,19.475282,-99.065137,00:00:56
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Volcan Popocatepetl - Sierra Madre,19.47502,-99.06495,Sierra Madre Oriental y Villa Quetzalcoatl,19.476123,-99.063489,00:00:45
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Volcan Popocatepetl - Volcan Colima,19.47773,-99.06748,Volcán Popocatépetl y Av. de Los Pinos,19.47829,-99.068007,00:00:18
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Volcan Popocatepetl - Volcan Malinche,19.47675,-99.06663,Volcan Popocatepetl - Sierra Madre,19.47502,-99.06495,00:00:58
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Volcán Popocatépetl y Av. de Los Pinos,19.47829,-99.068007,Av. de los Pinos y Volcán de Zunil,19.476988,-99.069302,00:00:46
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Volcán Popocatépetl y Cofre de Perote,19.475282,-99.065137,volcan Popocatepetl - Volcan Malinche,19.4767,-99.06647,00:00:47
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,Volcán de Zunil y Volcán de Acatemango,19.478262,-99.070818,Estado de Puebla y Estado de Zacatecas,19.479671,-99.072057,00:00:51
Corredores Concesionados,Metro Santa Anita - Vergel,Z4A,volcan Popocatepetl - Volcan Malinche,19.4767,-99.06647,Volcan Popocatepetl - Volcan Colima,19.47773,-99.06748,00:00:35
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Abraham González - Gral. Prim,19.42991,-99.15357,Abraham González - Secretaría de Gobernación,19.43125,-99.15297,00:00:36
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Abraham González - Lucerna,19.42887,-99.15398,Abraham González - Gral. Prim,19.42991,-99.15357,00:00:27
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Abraham González - Morelos,19.43264,-99.1524,Morelos  - Paseo de la Reforma,19.43318,-99.15403,00:00:45
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Abraham González - Secretaría de Gobernación,19.43125,-99.15297,Abraham González - Morelos,19.43264,-99.1524,00:00:37
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Antonio Caso y Gabino Barreda,19.43535,-99.16437,Antonio Caso y Manuel María Contreras,19.4355,-99.16546,00:00:26
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Antonio Caso y Joaquín Velázquez de León,19.43566,-99.16661,Marina Nacional y Lago Patzcuaro,19.43829,-99.17259,00:02:38
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Antonio Caso y Manuel Altamirano,19.43519,-99.16321,Antonio Caso y Gabino Barreda,19.43535,-99.16437,00:00:27
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Antonio Caso y Manuel María Contreras,19.4355,-99.16546,Antonio Caso y Joaquín Velázquez de León,19.43566,-99.16661,00:00:27
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Antonio Caso y Rosas Moreno,19.43502,-99.16211,Antonio Caso y Manuel Altamirano,19.43519,-99.16321,00:00:26
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Base Calle 81,19.40943,-99.07916,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 77,19.40765,-99.08151,00:02:37
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Base Metro Tacuba,19.45827,-99.18932,Marina Nacional - Lago Espiridino,19.45366,-99.18708,00:02:08
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Calle 77 - Av. 6,19.40834,-99.08119,Base Calle 81,19.40943,-99.07916,00:01:11
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur - Av. 8 Calle 77,19.40756,-99.08195,Calle 77 - Av. 6,19.40834,-99.08119,00:00:29
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Av. Chapultepec - Eje 1 Poniente Av. Cuauhtémoc,19.42561,-99.15395,Eje 1 Sur Dr. Río de la Loza - Dr. Lucio,19.4255,-99.15138,00:01:01
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Av. Chapultepec - Eje 1 Poniente Bucareli ,19.42611,-99.15329,Turín - Abraham González,19.42661,-99.15472,00:00:36
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Av. Chapultepec - Enrico Martínez,19.42681,-99.15073,Eje 1 Sur Av. Chapultepec - Eje 1 Poniente Bucareli ,19.42611,-99.15329,00:01:03
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Av. Chapultepec - Guaymas,19.42526,-99.15562,Eje 1 Sur Av. Chapultepec - Eje 1 Poniente Av. Cuauhtémoc,19.42561,-99.15395,00:00:40
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Dr. Río de la Loza - Dr. Lucio,19.4255,-99.15138,Eje 1 Sur Río de la Loza - Niños Héroes,19.42538,-99.14959,00:00:42
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Bolivar,19.4243,-99.14015,Eje 1 Sur Fray Servando Teresa de Mier - Isabel la Católica,19.42401,-99.13788,00:00:54
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Circunvalación,19.42295,-99.12555,Eje 1 Sur Fray Servando Teresa de Mier - Topacio,19.4233,-99.12808,00:01:00
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Clavijero,19.42317,-99.12944,Eje 1 Sur Fray Servando Teresa de Mier - Eje 1 Oriente Anillo de Circunvalación,19.4229,-99.12745,00:00:47
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Congreso de la Unión,19.42226,-99.11998,Eje 1 Sur Fray Servando Teresa de Mier - San Ciprion,19.42258,-99.12228,00:00:54
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Eje 1 Oriente Anillo de Circunvalación,19.4229,-99.12745,Eje 1 Sur Fray Servando Teresa de Mier - Mercado Sonora,19.42272,-99.12585,00:00:38
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Eje 2 Oriente Honorable Congreso de la Unión,19.42213,-99.12094,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,19.42092,-99.11694,00:01:39
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Eje 3 Oriente Francisco del Paso y Troncoso,19.41999,-99.11132,Eje 3 Oriente Francisco del Paso y Troncoso - Cecilio Robelo,19.42373,-99.11141,00:01:43
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Fernando Iglesias Calderón,19.41745,-99.10283,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 27,19.41694,-99.10078,00:00:50
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Génaro García,19.41896,-99.10725,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 6B,19.41939,-99.10897,00:00:41
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Isabel la Católica,19.42401,-99.13788,Eje 1 Sur Fray Servando Teresa de Mier - Xocongo,19.42341,-99.13127,00:02:37
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,19.41709,-99.09886,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 22,19.4176,-99.10198,00:01:15
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,19.4167,-99.09882,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 1,19.41657,-99.09756,00:00:32
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,19.42052,-99.11477,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 7,19.41855,-99.10707,00:03:09
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,19.42084,-99.11466,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,19.42134,-99.1165,00:00:45
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Mercado Sonora,19.42272,-99.12585,Eje 1 Sur Fray Servando Teresa de Mier - Sur 81,19.422320000000006,-99.12257,00:01:18
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 10,19.41851,-99.10552,Eje 1 Sur Fray Servando Teresa de Mier - Génaro García,19.41896,-99.10725,00:00:42
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 22,19.4176,-99.10198,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 10,19.41851,-99.10552,00:01:26
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 27,19.41694,-99.10078,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,19.4167,-99.09882,00:00:47
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 6B,19.41939,-99.10897,Eje 1 Sur Fray Servando Teresa de Mier - Eje 3 Oriente Francisco del Paso y Troncoso,19.41999,-99.11132,00:00:57
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 7,19.41855,-99.10707,Eje 1 Sur Fray Servando Teresa de Mier - Fernando Iglesias Calderón,19.41745,-99.10283,00:01:43
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - San Ciprion,19.42258,-99.12228,Eje 1 Sur Fray Servando Teresa de Mier - Circunvalación,19.42295,-99.12555,00:01:17
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,19.42134,-99.1165,Eje 1 Sur Fray Servando Teresa de Mier - Congreso de la Unión,19.42226,-99.11998,00:01:25
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,19.42092,-99.11694,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,19.42052,-99.11477,00:00:52
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Sur 81,19.422320000000006,-99.12257,Eje 1 Sur Fray Servando Teresa de Mier - Eje 2 Oriente Honorable Congreso de la Unión,19.42213,-99.12094,00:00:38
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Topacio,19.4233,-99.12808,Eje 1A Sur Topacio - San Pablo,19.42577,-99.128,00:01:04
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Fray Servando Teresa de Mier - Xocongo,19.42341,-99.13127,Eje 1 Sur Fray Servando Teresa de Mier - Clavijero,19.42317,-99.12944,00:00:43
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Gral.  Francisco Morazán - Av. 8 Calle 57,19.41018,-99.08591,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 47,19.41152,-99.08825,00:01:04
Corredores Concesionados,Metro Tacuba - Calle 81,19H,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 1,19.41657,-99.09756,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 13,19.415370000000006,-99.09547,00:00:57
